mass,max_acceleration,yaw_inertia,length,max_steering_stiffness_front,max_steering_stiffness_rear,tyre_friction,cd,cross_sectional_area,opt_steer_kp,opt_steer_ki,opt_steer_kd,opt_speed_kp,opt_speed_ki,opt_speed_kd,best_speed_error,best_heading_error
1493.0,2.05359240143596,8651.0,4.7703701361509,54270.5946844695,48590.919598926400,1.20013865557425,0.45439741411066100,2.6312704534307,402.285854034153,38.6741956326245,31.781599843194,43.7009605920597,1357.18941738626,0.25787577990404100,224.493933076376,4.71701197489028
3104.0,4.39151474394706,10723.0,4.15218032033664,198794.56407746900,106280.43695843300,1.17299892224862,0.258423206099801,3.632323295405,504.977290963461,35.536615894944500,36.78696473018,40.4606556543536,1413.01142685205,0.255146203250574,67.1483100851727,4.61158478898459
2496.0,8.35919009127096,5074.0,2.53547814867331,106871.91676624600,122454.10552088800,0.467559381173333,0.41394464082117800,2.46444026145451,508.311373883831,32.0910424421423,16.7350644063452,29.843961439249200,1366.8242404657300,0.22524722901777200,57.7933743353688,4.49965350784159
2549.0,7.73726200272485,15118.0,4.67015884602354,129486.42687280600,142791.382394804,0.6769850070304510,0.245577135462231,3.09180693393562,325.674933953976,18.922461742350700,19.6897868382981,22.6260069685443,1195.26400497896,0.463187743609261,43.200656032094,4.50582856692835
2766.0,6.85578784403035,12296.0,3.91598886888299,142927.918349565,120259.97776084500,0.6327283092517210,0.530588171876417,2.40593807482438,361.113645635428,23.5484572395631,18.0178364035751,26.251071015893,873.405792460307,0.5846028923372020,50.7693239677231,4.50395857163517
2351.0,1.83161755016074,10872.0,3.88238667517265,106242.59173658000,123396.24281417800,0.67659867663006,0.33101796724547500,2.56811023811382,297.736741458678,11.8678840578568,13.1515270232948,36.7744001789409,1118.92488429977,0.39312893760426600,285.880647124495,4.62269062280664
2008.0,6.27636310255349,3610.0,2.71430560287391,63171.7789160847,80491.5875930621,1.15596656479841,0.49843324851656800,2.14269682989752,608.555560989185,40.9221519998449,12.424970366595400,42.2293222843815,1436.43816574816,0.203631687067916,41.1492867330952,4.52540953730779
4168.0,5.80249595967483,9298.0,2.72655826060288,158175.780333306,248088.91790198300,0.8962869384457910,0.43951470746007,3.69642943066824,505.312111939011,28.978179754741100,16.5008662110212,43.3673571799968,1359.2725880111,0.153585200176477,50.7553822948986,4.52855111075242
3336.0,4.44033166844701,5738.0,2.26039171410157,153280.904085972,124227.48997772600,0.740067590748231,0.503789816929329,2.94250037775314,554.859277226128,37.7626064960177,17.2341973793467,51.763928041986400,1487.3738505515100,0.24815666278866700,73.31784333211940,4.52421172731003
3139.0,7.71524766324823,9435.0,3.06868929409277,194559.638119122,131328.231945723,0.5686255008424770,0.517688579044548,3.63252389889671,404.31643347967000,26.915346012508100,19.183528311400300,17.153025347158,1330.05849579605,0.30605435976717600,52.9577127741827,4.49940554602183
2489.0,5.60488326758765,4667.0,2.82458831798741,136087.36017958300,133155.18008127,1.00930111379522,0.287048450357864,2.16717850134518,626.584102192218,38.9493917430577,27.4069777378208,40.2484591987256,1465.77157380518,0.0664508119721749,52.224017266244100,4.56447890959975
828.0,7.14955438970102,2053.0,3.07393791817637,45522.491076909700,30958.4638288683,1.17726191924883,0.49049433050670000,1.90432395425531,490.51136488063500,34.316749658785,14.8289259899369,40.1190341606627,1471.7032992075000,0.184067727944067,38.333828415552400,4.50297532594598
2364.0,1.93157964225282,8354.0,3.81113816752164,149128.04761134700,99849.91615530900,1.32619086065458,0.542903823847223,1.75320940050107,485.803545744106,31.8162547885659,49.988452962561400,43.9796779767091,1390.2570615544300,0.308192431700263,241.136574043606,4.91500557441051
